-0.60383, 17.75833, 0.0, 249.0, 45.27317, 52.27367, 26.54283, 27.38483
4.57467, 20.31483, 0.0, 245.0, -0.60383, 45.27317, 17.75833, 26.54283
-0.69717, 17.6235, 0.0, 250.0, 4.57467, -0.60383, 20.31483, 17.75833
47.393, 27.37533, 0.0, 84.0, -0.69717, 4.57467, 17.6235, 20.31483
8.49433, 20.46667, 0.0, 242.0, 47.393, -0.69717, 27.37533, 17.6235
28.73533, 24.53867, 0.0, 235.0, 8.49433, 47.393, 20.46667, 27.37533
47.36067, 27.32817, 0.0, 85.0, 28.73533, 8.49433, 24.53867, 20.46667
0.75667, 19.0045, 0.0, 249.0, 47.36067, 28.73533, 27.32817, 24.53867
30.151, 18.0015, 0.0, 78.0, 0.75667, 47.36067, 19.0045, 27.32817
52.29783, 27.303, 0.0, 222.0, 30.151, 0.75667, 18.0015, 19.0045
6.87067, 19.8455, 0.0, 244.0, 52.29783, 30.151, 27.303, 18.0015
29.49767, 24.4655, 0.0, 235.0, 6.87067, 52.29783, 19.8455, 27.303
47.3595, 27.32867, 0.0, 86.0, 29.49767, 6.87067, 24.4655, 19.8455
30.15167, 18.004, 0.0, 78.0, 47.3595, 29.49767, 27.32867, 24.4655
52.2735, 27.38517, 0.0, 216.0, 30.15167, 47.3595, 18.004, 27.32867
13.872, 21.40867, 0.0, 239.0, 52.2735, 30.15167, 27.38517, 18.004
13.0325, 22.39117, 0.0, 71.0, 13.872, 52.2735, 21.40867, 27.38517
8.49667, 20.471, 0.0, 243.0, 13.0325, 13.872, 22.39117, 21.40867
18.887, 22.85383, 0.0, 237.0, 8.49667, 13.0325, 20.471, 22.39117
1.13433, 19.25067, 0.0, 248.0, 18.887, 8.49667, 22.85383, 20.471
52.18283, 27.3365, 0.0, 217.0, 1.13433, 18.887, 19.25067, 22.85383
1.8625, 19.6825, 0.0, 247.0, 52.18283, 1.13433, 27.3365, 19.25067
47.3595, 27.32867, 0.0, 87.0, 1.8625, 52.18283, 19.6825, 27.3365
0.2185, 17.893, 0.0, 67.0, 47.3595, 1.8625, 27.32867, 19.6825
41.844, 26.2315, 0.0, 233.0, 0.2185, 47.3595, 17.893, 27.32867
-1.0, -1.0, 0.0, 91.0, 41.844, 0.2185, 26.2315, 17.893
14.13867, 21.498, 0.0, 239.0, -1.0, 41.844, -1.0, 26.2315
13.02883, 22.36917, 0.0, 70.0, 14.13867, -1.0, 21.498, -1.0
2.51067, 19.65883, 0.0, 247.0, 13.02883, 14.13867, 22.36917, 21.498
11.17317, 21.25033, 0.0, 241.0, 2.51067, 13.02883, 19.65883, 22.36917
55.03, 26.13733, 0.0, 90.0, 11.17317, 2.51067, 21.25033, 19.65883
18.58883, 20.38467, 0.0, 73.0, 55.03, 11.17317, 26.13733, 21.25033
-0.06517, 17.81317, 0.0, 66.0, 18.58883, 55.03, 20.38467, 26.13733
50.28167, 26.20583, 0.0, 88.0, -0.06517, 18.58883, 17.81317, 20.38467
19.56333, 23.09967, 0.0, 237.0, 50.28167, -0.06517, 26.20583, 17.81317
9.0695, 20.8145, 0.0, 242.0, 19.56333, 50.28167, 23.09967, 26.20583
26.92533, 24.32433, 0.0, 235.0, 9.0695, 19.56333, 20.8145, 23.09967
45.85883, 26.51683, 0.0, 231.0, 26.92533, 9.0695, 24.32433, 20.8145
14.84983, 22.22567, 0.0, 71.0, 45.85883, 26.92533, 26.51683, 24.32433
3.39, 18.623, 0.0, 68.0, 14.84983, 45.85883, 22.22567, 26.51683
2.81767, 20.1065, 0.0, 246.0, 3.39, 14.84983, 18.623, 22.22567
50.84517, 26.01767, 0.0, 88.0, 2.81767, 3.39, 20.1065, 18.623
23.996, 23.29, 0.0, 236.0, 50.84517, 2.81767, 26.01767, 20.1065
52.18283, 27.3365, 0.0, 217.0, 23.996, 50.84517, 23.29, 26.01767
6.51167, 19.96567, 0.0, 244.0, 52.18283, 23.996, 27.3365, 23.29
47.39333, 27.40033, 0.0, 86.0, 6.51167, 52.18283, 19.96567, 27.3365
10.89667, 21.66683, 0.0, 70.0, 47.39333, 6.51167, 27.40033, 19.96567
56.35483, 26.84667, 0.0, 90.0, 10.89667, 47.39333, 21.66683, 27.40033
30.4805, 20.62283, 0.0, 78.0, 56.35483, 10.89667, 26.84667, 21.66683
47.39333, 27.40017, 0.0, 84.0, 30.4805, 56.35483, 20.62283, 26.84667
3.5335, 20.18017, 0.0, 246.0, 47.39333, 30.4805, 27.40017, 20.62283
13.56067, 21.40783, 0.0, 240.0, 3.5335, 47.39333, 20.18017, 27.40017
3.38783, 18.62333, 0.0, 68.0, 13.56067, 3.5335, 21.40783, 20.18017
2.9545, 18.44183, 0.0, 67.0, 3.38783, 13.56067, 18.62333, 21.40783
31.78533, 25.59367, 0.0, 234.0, 2.9545, 3.38783, 18.44183, 18.62333
18.88883, 22.85483, 0.0, 238.0, 31.78533, 2.9545, 25.59367, 18.44183
11.21533, 21.85833, 0.0, 70.0, 18.88883, 31.78533, 22.85483, 25.59367
26.6485, 16.85217, 0.0, 77.0, 11.21533, 18.88883, 21.85833, 22.85483
51.83567, 26.03033, 0.0, 89.0, 26.6485, 11.21533, 16.85217, 21.85833
22.81917, 18.85083, 0.0, 76.0, 51.83567, 26.6485, 26.03033, 16.85217
13.38067, 21.44633, 0.0, 240.0, 22.81917, 51.83567, 18.85083, 26.03033
50.91717, 26.006, 0.0, 89.0, 13.38067, 22.81917, 21.44633, 18.85083
16.3955, 22.13567, 0.0, 238.0, 50.91717, 13.38067, 26.006, 21.44633
26.27267, 16.9565, 0.0, 76.0, 16.3955, 50.91717, 22.13567, 26.006
15.33617, 22.0075, 0.0, 71.0, 26.27267, 16.3955, 16.9565, 22.13567
2.27117, 19.61833, 0.0, 247.0, 15.33617, 26.27267, 22.0075, 16.9565
30.02583, 17.96067, 0.0, 77.0, 2.27117, 15.33617, 19.61833, 22.0075
3.366, 18.61583, 0.0, 67.0, 30.02583, 2.27117, 17.96067, 19.61833
-0.45467, 17.71683, 0.0, 66.0, 3.366, 30.02583, 18.61583, 17.96067
10.322, 21.12967, 0.0, 241.0, -0.45467, 3.366, 17.71683, 18.61583
37.978, 26.57767, 0.0, 233.0, 10.322, -0.45467, 21.12967, 17.71683
52.30767, 27.31, 0.0, 216.0, 37.978, 10.322, 26.57767, 21.12967
23.224, 18.77767, 0.0, 76.0, 52.30767, 37.978, 27.31, 26.57767
44.84833, 26.571, 0.0, 232.0, 23.224, 52.30767, 18.77767, 27.31
1.19717, 18.07383, 0.0, 67.0, 44.84833, 23.224, 26.571, 18.77767
15.69833, 21.901, 0.0, 238.0, 1.19717, 44.84833, 18.07383, 26.571
1.71267, 19.22617, 0.0, 247.0, 15.69833, 1.19717, 21.901, 18.07383
55.32217, 26.2925, 0.0, 90.0, 1.71267, 15.69833, 19.22617, 21.901
18.74017, 19.78117, 0.0, 74.0, 55.32217, 1.71267, 26.2925, 19.22617
51.1455, 26.0185, 0.0, 89.0, 18.74017, 55.32217, 19.78117, 26.2925
22.20167, 18.912, 0.0, 75.0, 51.1455, 18.74017, 26.0185, 19.78117
8.40567, 20.34517, 0.0, 243.0, 22.20167, 51.1455, 18.912, 26.0185
52.2415, 27.3585, 0.0, 221.0, 8.40567, 22.20167, 20.34517, 18.912
25.4935, 17.365, 0.0, 76.0, 52.2415, 8.40567, 27.3585, 20.34517
25.46517, 23.89833, 0.0, 236.0, 25.4935, 52.2415, 17.365, 27.3585
34.67467, 25.559, 0.0, 234.0, 25.46517, 25.4935, 23.89833, 17.365
10.90267, 21.5715, 0.0, 70.0, 34.67467, 25.46517, 25.559, 23.89833
13.38, 22.50933, 0.0, 71.0, 10.90267, 34.67467, 21.5715, 25.559
52.2425, 27.3455, 0.0, 222.0, 13.38, 10.90267, 22.50933, 21.5715
18.74833, 19.811, 0.0, 74.0, 52.2425, 13.38, 27.3455, 22.50933
8.7285, 20.50383, 0.0, 242.0, 18.74833, 52.2425, 19.811, 27.3455
7.408, 20.10333, 0.0, 69.0, 8.7285, 18.74833, 20.50383, 19.811
4.54967, 20.30333, 0.0, 245.0, 7.408, 8.7285, 20.10333, 20.50383
1.7125, 19.23783, 0.0, 247.0, 4.54967, 7.408, 20.30333, 20.10333
56.8085, 26.78467, 0.0, 90.0, 1.7125, 4.54967, 19.23783, 20.30333
7.15883, 20.0485, 0.0, 244.0, 56.8085, 1.7125, 26.78467, 19.23783
0.457, 17.97183, 0.0, 67.0, 7.15883, 56.8085, 20.0485, 26.78467
52.298, 27.303, 0.0, 221.0, 0.457, 7.15883, 17.97183, 20.0485
54.31767, 25.97533, 0.0, 90.0, 52.298, 0.457, 27.303, 17.97183
53.20533, 27.684, 0.0, 213.0, 54.31767, 52.298, 25.97533, 27.303
11.85667, 21.21517, 0.0, 240.0, 53.20533, 54.31767, 27.684, 25.97533
20.225, 18.0675, 0.0, 74.0, 11.85667, 53.20533, 21.21517, 27.684
5.5965, 19.43, 0.0, 68.0, 20.225, 11.85667, 18.0675, 21.21517
20.28233, 23.38217, 0.0, 237.0, 5.5965, 20.225, 19.43, 18.0675
21.9895, 22.56567, 0.0, 237.0, 20.28233, 5.5965, 23.38217, 19.43
29.33517, 24.48717, 0.0, 235.0, 21.9895, 20.28233, 22.56567, 23.38217
20.55167, 18.071, 0.0, 75.0, 29.33517, 21.9895, 24.48717, 22.56567
13.219, 21.25183, 0.0, 240.0, 20.55167, 29.33517, 18.071, 24.48717
15.466, 21.91017, 0.0, 72.0, 13.219, 20.55167, 21.25183, 18.071
8.43517, 20.35617, 0.0, 69.0, 15.466, 13.219, 21.91017, 21.25183
53.72783, 25.60817, 0.0, 90.0, 8.43517, 15.466, 20.35617, 21.91017
4.47133, 20.20183, 0.0, 245.0, 53.72783, 8.43517, 25.60817, 20.35617
52.30767, 27.31, 0.0, 216.0, 4.47133, 53.72783, 20.20183, 25.60817
45.14983, 26.61717, 0.0, 232.0, 52.30767, 4.47133, 27.31, 20.20183
52.183, 27.3445, 0.0, 221.0, 45.14983, 52.30767, 26.61717, 27.31
3.54517, 20.19067, 0.0, 245.0, 52.183, 45.14983, 27.3445, 26.61717
7.408, 20.10333, 0.0, 69.0, 3.54517, 52.183, 20.19067, 27.3445
18.89067, 22.85417, 0.0, 238.0, 7.408, 3.54517, 20.10333, 20.19067
22.60333, 18.8935, 0.0, 76.0, 18.89067, 7.408, 22.85417, 20.10333
52.3075, 27.31017, 0.0, 222.0, 22.60333, 18.89067, 18.8935, 22.85417
33.74117, 25.47783, 0.0, 234.0, 52.3075, 22.60333, 27.31017, 18.8935
31.1035, 25.3405, 0.0, 234.0, 33.74117, 52.3075, 25.47783, 27.31017
6.56817, 19.8365, 0.0, 68.0, 31.1035, 33.74117, 25.3405, 25.47783
2.0645, 18.19283, 0.0, 67.0, 6.56817, 31.1035, 19.8365, 25.3405
2.5975, 19.75533, 0.0, 246.0, 2.0645, 6.56817, 18.19283, 19.8365
0.76333, 19.0165, 0.0, 248.0, 2.5975, 2.0645, 19.75533, 18.19283
23.2235, 22.94467, 0.0, 236.0, 0.76333, 2.5975, 19.0165, 19.75533
25.46517, 23.89833, 0.0, 236.0, 23.2235, 0.76333, 22.94467, 19.0165
53.87117, 27.61833, 0.0, 213.0, 25.46517, 23.2235, 23.89833, 22.94467
25.326, 23.81433, 0.0, 236.0, 53.87117, 25.46517, 27.61833, 23.89833
57.48433, 27.548, 0.0, 91.0, 25.326, 53.87117, 23.81433, 27.61833
50.8445, 26.01117, 0.0, 89.0, 57.48433, 25.326, 27.548, 23.81433
7.35083, 20.06467, 0.0, 243.0, 50.8445, 57.48433, 26.01117, 27.548
47.35983, 27.32783, 0.0, 87.0, 7.35083, 50.8445, 20.06467, 26.01117
9.80483, 20.66033, 0.0, 241.0, 47.35983, 7.35083, 27.32783, 20.06467
30.18183, 25.011, 0.0, 234.0, 9.80483, 47.35983, 20.66033, 27.32783
52.27333, 27.385, 0.0, 221.0, 30.18183, 9.80483, 25.011, 20.66033
3.54517, 20.19067, 0.0, 246.0, 52.27333, 30.18183, 27.385, 25.011
55.37417, 26.34383, 0.0, 90.0, 3.54517, 52.27333, 20.19067, 27.385
21.71167, 18.7085, 0.0, 75.0, 55.37417, 3.54517, 26.34383, 20.19067
52.18283, 27.3365, 0.0, 217.0, 21.71167, 55.37417, 18.7085, 26.34383
18.72, 19.83083, 0.0, 73.0, 52.18283, 21.71167, 27.3365, 18.7085
32.73633, 25.55117, 0.0, 234.0, 18.72, 52.18283, 19.83083, 27.3365
13.21917, 21.252, 0.0, 240.0, 32.73633, 18.72, 25.55117, 19.83083
52.55517, 27.76517, 0.0, 213.0, 13.21917, 32.73633, 21.252, 25.55117
9.95917, 21.187, 0.0, 69.0, 52.55517, 13.21917, 27.76517, 21.252
10.61783, 21.48683, 0.0, 69.0, 9.95917, 52.55517, 21.187, 27.76517
2.51083, 19.65883, 0.0, 247.0, 10.61783, 9.95917, 21.48683, 21.187
40.27917, 26.94567, 0.0, 233.0, 2.51083, 10.61783, 19.65883, 21.48683
0.7565, 19.00417, 0.0, 249.0, 40.27917, 2.51083, 26.94567, 19.65883
12.41633, 22.173, 0.0, 70.0, 0.7565, 40.27917, 19.00417, 26.94567
14.03033, 22.33983, 0.0, 71.0, 12.41633, 0.7565, 22.173, 19.00417
58.213, 28.15783, 0.0, 212.0, 14.03033, 12.41633, 22.33983, 22.173
53.72183, 25.6065, 0.0, 89.0, 58.213, 14.03033, 28.15783, 22.33983
24.73033, 17.94767, 0.0, 76.0, 53.72183, 58.213, 25.6065, 28.15783
9.18167, 20.84717, 0.0, 69.0, 24.73033, 53.72183, 17.94767, 25.6065
13.0945, 21.25517, 0.0, 240.0, 9.18167, 24.73033, 20.84717, 17.94767
3.78, 20.28633, 0.0, 245.0, 13.0945, 9.18167, 21.25517, 20.84717
54.57283, 25.99083, 0.0, 90.0, 3.78, 13.0945, 20.28633, 21.25517
3.59617, 18.69817, 0.0, 68.0, 54.57283, 3.78, 25.99083, 20.28633
3.13633, 20.28617, 0.0, 246.0, 3.59617, 54.57283, 18.69817, 25.99083
13.87133, 21.40867, 0.0, 240.0, 3.13633, 3.59617, 20.28617, 18.69817
52.27, 27.31883, 0.0, 221.0, 13.87133, 3.13633, 21.40867, 20.28617
24.68567, 23.76367, 0.0, 236.0, 52.27, 13.87133, 27.31883, 21.40867
8.10183, 20.24667, 0.0, 243.0, 24.68567, 52.27, 23.76367, 27.31883
8.50033, 20.47417, 0.0, 243.0, 8.10183, 24.68567, 20.24667, 23.76367
18.942, 18.2155, 0.0, 74.0, 8.50033, 8.10183, 20.47417, 20.24667
29.3855, 17.30433, 0.0, 77.0, 18.942, 8.50033, 18.2155, 20.47417
7.15883, 20.0485, 0.0, 244.0, 29.3855, 18.942, 17.30433, 18.2155
55.36867, 26.339, 0.0, 90.0, 7.15883, 29.3855, 20.0485, 17.30433
21.20167, 18.54267, 0.0, 75.0, 55.36867, 7.15883, 26.339, 20.0485
2.00483, 19.54017, 0.0, 247.0, 21.20167, 55.36867, 18.54267, 26.339
10.8905, 21.56567, 0.0, 70.0, 2.00483, 21.20167, 19.54017, 18.54267
13.0325, 22.39117, 0.0, 71.0, 10.8905, 2.00483, 21.56567, 19.54017
7.158, 20.05883, 0.0, 243.0, 13.0325, 10.8905, 22.39117, 21.56567
22.40117, 22.66317, 0.0, 236.0, 7.158, 13.0325, 20.05883, 22.39117
13.2395, 21.31233, 0.0, 240.0, 22.40117, 7.158, 22.66317, 20.05883
2.5105, 19.659, 0.0, 246.0, 13.2395, 22.40117, 21.31233, 22.66317
11.39683, 21.171, 0.0, 241.0, 2.5105, 13.2395, 19.659, 21.31233
15.57733, 21.85917, 0.0, 72.0, 11.39683, 2.5105, 21.171, 19.659
55.49683, 26.46817, 0.0, 90.0, 15.57733, 11.39683, 21.85917, 21.171
55.8555, 26.74133, 0.0, 90.0, 55.49683, 15.57733, 26.46817, 21.85917
-0.39367, 18.033, 0.0, 249.0, 55.8555, 55.49683, 26.74133, 26.46817
53.94, 25.75983, 0.0, 90.0, -0.39367, 55.8555, 18.033, 26.74133
42.513, 26.41017, 0.0, 232.0, 53.94, -0.39367, 25.75983, 18.033
47.39333, 27.40017, 0.0, 86.0, 42.513, 53.94, 26.41017, 25.75983
13.0485, 22.39433, 0.0, 71.0, 47.39333, 42.513, 27.40017, 26.41017
-0.91167, 17.45783, 0.0, 66.0, 13.0485, 47.39333, 22.39433, 27.40017
13.21883, 21.25133, 0.0, 240.0, -0.91167, 13.0485, 17.45783, 22.39433
-0.92767, 17.448, 0.0, 250.0, 13.21883, -0.91167, 21.25133, 17.45783
52.30883, 27.31017, 0.0, 221.0, -0.92767, 13.21883, 17.448, 21.25133
1.7125, 19.21417, 0.0, 248.0, 52.30883, -0.92767, 27.31017, 17.448
0.162, 17.8755, 0.0, 66.0, 1.7125, 52.30883, 19.21417, 27.31017
13.21917, 21.252, 0.0, 240.0, 0.162, 1.7125, 17.8755, 19.21417
41.88867, 26.213, 0.0, 232.0, 13.21917, 0.162, 21.252, 17.8755
52.18367, 27.34233, 0.0, 216.0, 41.88867, 13.21917, 26.213, 21.252
3.52017, 20.2055, 0.0, 245.0, 52.18367, 41.88867, 27.34233, 26.213
11.46217, 21.163, 0.0, 240.0, 3.52017, 52.18367, 20.2055, 27.34233
18.6705, 19.05317, 0.0, 74.0, 11.46217, 3.52017, 21.163, 20.2055
40.86517, 26.667, 0.0, 233.0, 18.6705, 11.46217, 19.05317, 21.163
47.3935, 27.40033, 0.0, 87.0, 40.86517, 18.6705, 26.667, 19.05317
8.81433, 20.77617, 0.0, 242.0, 47.3935, 40.86517, 27.40033, 26.667
27.926, 24.48633, 0.0, 235.0, 8.81433, 47.3935, 20.77617, 27.40033
10.7805, 21.25533, 0.0, 241.0, 27.926, 8.81433, 24.48633, 20.77617
4.6045, 19.01783, 0.0, 68.0, 10.7805, 27.926, 21.25533, 24.48633
52.30767, 27.30983, 0.0, 216.0, 4.6045, 10.7805, 19.01783, 21.25533
43.4005, 26.44533, 0.0, 232.0, 52.30767, 4.6045, 27.30983, 19.01783
0.17667, 17.87917, 0.0, 67.0, 43.4005, 52.30767, 26.44533, 27.30983
12.2495, 21.35183, 0.0, 240.0, 0.17667, 43.4005, 17.87917, 26.44533
-1.0, -1.0, 0.0, 212.0, 12.2495, 0.17667, 21.35183, 17.87917
-0.92883, 17.4045, 0.0, 250.0, -1.0, 12.2495, -1.0, 21.35183
53.72833, 25.608, 0.0, 90.0, -0.92883, -1.0, 17.4045, -1.0
-0.83417, 17.53833, 0.0, 66.0, 53.72833, -0.92883, 25.608, 17.4045
4.1705, 20.15617, 0.0, 245.0, -0.83417, 53.72833, 17.53833, 25.608
45.15, 26.61783, 0.0, 232.0, 4.1705, -0.83417, 20.15617, 17.53833
-0.81667, 17.54033, 0.0, 250.0, 45.15, 4.1705, 26.61783, 20.15617
59.0855, 27.805, 0.0, 91.0, -0.81667, 45.15, 17.54033, 26.61783
39.21267, 26.71867, 0.0, 233.0, 59.0855, -0.81667, 27.805, 17.54033
58.68217, 28.17683, 0.0, 91.0, 39.21267, 59.0855, 26.71867, 27.805
41.57833, 26.37833, 0.0, 233.0, 58.68217, 39.21267, 28.17683, 26.71867
14.47883, 21.83367, 0.0, 239.0, 41.57833, 58.68217, 26.37833, 28.17683
15.381, 22.004, 0.0, 239.0, 14.47883, 41.57833, 21.83367, 26.37833
52.72267, 25.90567, 0.0, 89.0, 15.381, 14.47883, 22.004, 21.83367
7.58683, 20.05533, 0.0, 69.0, 52.72267, 15.381, 25.90567, 22.004
18.633, 22.84783, 0.0, 238.0, 7.58683, 52.72267, 20.05533, 25.90567
-0.88183, 17.45583, 0.0, 250.0, 18.633, 7.58683, 22.84783, 20.05533
11.4075, 21.16333, 0.0, 241.0, -0.88183, 18.633, 17.45583, 22.84783
15.35567, 21.9945, 0.0, 72.0, 11.4075, -0.88183, 21.16333, 17.45583
18.74633, 19.81583, 0.0, 74.0, 15.35567, 11.4075, 21.9945, 21.16333
12.68883, 21.39083, 0.0, 240.0, 18.74633, 15.35567, 19.81583, 21.9945
20.98967, 23.43833, 0.0, 237.0, 12.68883, 18.74633, 21.39083, 19.81583
19.65, 17.87283, 0.0, 74.0, 20.98967, 12.68883, 23.43833, 21.39083
20.76167, 18.28367, 0.0, 75.0, 19.65, 20.98967, 17.87283, 23.43833
57.22, 27.16233, 0.0, 90.0, 20.76167, 19.65, 18.28367, 17.87283
46.75017, 26.51167, 0.0, 231.0, 57.22, 20.76167, 27.16233, 18.28367
26.037, 24.1725, 0.0, 235.0, 46.75017, 57.22, 26.51167, 27.16233
13.87133, 21.40883, 0.0, 240.0, 26.037, 46.75017, 24.1725, 26.51167
46.299, 26.57217, 0.0, 231.0, 13.87133, 26.037, 21.40883, 24.1725
7.33, 20.09417, 0.0, 68.0, 46.299, 13.87133, 26.57217, 21.40883
7.13683, 19.98567, 0.0, 244.0, 7.33, 46.299, 20.09417, 26.57217
24.02967, 18.5055, 0.0, 76.0, 7.13683, 7.33, 19.98567, 20.09417
1.68733, 19.21467, 0.0, 248.0, 24.02967, 7.13683, 18.5055, 19.98567
58.104, 28.35917, 0.0, 91.0, 1.68733, 24.02967, 19.21467, 18.5055
28.6165, 17.06083, 0.0, 77.0, 58.104, 1.68733, 28.35917, 19.21467
44.3125, 26.54267, 0.0, 232.0, 28.6165, 58.104, 17.06083, 28.35917
15.588, 21.91767, 0.0, 239.0, 44.3125, 28.6165, 26.54267, 17.06083
43.54183, 27.66533, 1.0, 229.0, 38.58567, 38.5855, 28.03583, 28.04033
30.76883, 31.865, 1.0, 253.0, 43.54183, 38.58567, 27.66533, 28.03583
38.5855, 28.01567, 1.0, 248.0, 30.76883, 43.54183, 31.865, 27.66533
-1.0, -1.0, 1.0, 219.0, 38.5855, 30.76883, 28.01567, 31.865
29.0105, 31.75383, 1.0, 253.0, -1.0, 38.5855, -1.0, 28.01567
17.427, 33.974, 1.0, 256.0, 29.0105, -1.0, 31.75383, -1.0
13.382, 34.85333, 1.0, 258.0, 17.427, 29.0105, 33.974, 31.75383
38.589, 28.0565, 1.0, 242.0, 13.382, 17.427, 34.85333, 33.974
30.17733, 31.91517, 1.0, 253.0, 38.589, 13.382, 28.0565, 34.85333
49.35267, 28.87883, 1.0, 226.0, 30.17733, 38.589, 31.91517, 28.0565
38.59983, 27.982, 1.0, 249.0, 49.35267, 30.17733, 28.87883, 31.91517
-1.0, -1.0, 1.0, 221.0, 38.59983, 49.35267, 27.982, 28.87883
38.58533, 28.03983, 1.0, 237.0, -1.0, 38.59983, -1.0, 27.982
13.19767, 34.84567, 1.0, 259.0, 38.58533, -1.0, 28.03983, -1.0
38.60117, 28.0205, 1.0, 250.0, 13.19767, 38.58533, 34.84567, 28.03983
53.45433, 28.51233, 1.0, 224.0, 38.60117, 13.19767, 28.0205, 34.84567
38.5855, 28.04, 1.0, 250.0, 53.45433, 38.60117, 28.51233, 28.0205
23.304, 33.24817, 1.0, 255.0, 38.5855, 53.45433, 28.04, 28.51233
52.80817, 28.49167, 1.0, 224.0, 23.304, 38.5855, 33.24817, 28.04
55.58483, 28.32333, 1.0, 224.0, 52.80817, 23.304, 28.49167, 33.24817
46.532, 27.9325, 1.0, 227.0, 55.58483, 52.80817, 28.32333, 28.49167
38.5855, 28.03283, 1.0, 248.0, 46.532, 55.58483, 27.9325, 28.32333
46.124, 27.9755, 1.0, 227.0, 38.5855, 46.532, 28.03283, 27.9325
38.58583, 28.03567, 1.0, 248.0, 46.124, 38.5855, 27.9755, 28.03283
55.79833, 28.42017, 1.0, 224.0, 38.58583, 46.124, 28.03567, 27.9755
19.68233, 33.24567, 1.0, 256.0, 55.79833, 38.58583, 28.42017, 28.03567
45.32333, 27.692, 1.0, 227.0, 19.68233, 55.79833, 33.24567, 28.42017
19.7535, 33.23783, 1.0, 256.0, 45.32333, 19.68233, 27.692, 33.24567
38.585, 28.04017, 1.0, 250.0, 19.7535, 45.32333, 33.23783, 27.692
38.5855, 28.01933, 1.0, 250.0, 38.585, 19.7535, 28.04017, 33.23783
43.54167, 27.66533, 1.0, 228.0, 38.5855, 38.585, 28.01933, 28.04017
25.92233, 32.397, 1.0, 254.0, 43.54167, 38.5855, 27.66533, 28.01933
38.5855, 28.03583, 1.0, 237.0, 25.92233, 43.54167, 32.397, 27.66533
38.58417, 28.01583, 1.0, 239.0, 38.5855, 25.92233, 28.03583, 32.397
31.14617, 31.62067, 1.0, 253.0, 38.58417, 38.5855, 28.01583, 28.03583
38.5855, 28.00667, 1.0, 239.0, 31.14617, 38.58417, 31.62067, 28.01583
18.97917, 33.58167, 1.0, 256.0, 38.5855, 31.14617, 28.00667, 31.62067
15.65233, 34.32817, 1.0, 257.0, 18.97917, 38.5855, 33.58167, 28.00667
14.9885, 34.05183, 1.0, 257.0, 15.65233, 18.97917, 34.32817, 33.58167
38.5855, 28.03583, 1.0, 237.0, 14.9885, 15.65233, 34.05183, 34.32817
26.38283, 32.13417, 1.0, 254.0, 38.5855, 14.9885, 28.03583, 34.05183
58.61833, 28.66967, 1.0, 222.0, 26.38283, 38.5855, 32.13417, 28.03583
38.5855, 28.03983, 1.0, 238.0, 58.61833, 26.38283, 28.66967, 32.13417
25.10683, 32.68933, 1.0, 254.0, 38.5855, 58.61833, 28.03983, 28.66967
21.81633, 33.70483, 1.0, 255.0, 25.10683, 38.5855, 32.68933, 28.03983
50.65683, 28.62833, 1.0, 225.0, 21.81633, 25.10683, 33.70483, 32.68933
58.14267, 28.808, 1.0, 222.0, 50.65683, 21.81633, 28.62833, 33.70483
30.6835, 31.91667, 1.0, 253.0, 58.14267, 50.65683, 28.808, 28.62833
40.60467, 27.11083, 1.0, 232.0, 30.6835, 58.14267, 31.91667, 28.808
